id,Degerlendirme Puani
8104,26.45
8105,19.02
8106,15.15
8107,38.47
8108,20.84
8109,43.55
8110,15.14
8111,35.02
8112,33.51
8113,38.71
8114,33.57
8115,35.96
8116,13.64
8117,9.83
8118,38.63
8119,36.8
8120,19.29
8121,14.46
8122,41.39
8123,36.23
8124,49.23
8125,26.97
8126,14.59
8127,27.01
8128,19.84
8129,22.51
8130,42.01
8131,23.92
8132,17.53
8133,36.59
8134,18.79
8135,28.69
8136,24.69
8137,43.33
8138,52.25
8139,18.97
8140,28.17
8141,34.525
8142,29.84
8143,46.3
8144,10.78
8145,30.2
8146,53.72
8147,48.72
8148,35.375
8149,13.19
8150,51.42
8151,34.24
8152,27.2
8153,33.09
8154,13.11
8155,35.04
8156,34.9
8157,35.52
8158,47.16
8159,55.33
8160,23.14
8161,52.96
8162,34.87
8163,33.46
8164,38.74
8165,27.95
8166,37.12
8167,28.87
8168,37.46
8169,47.07
8170,36.8
8171,48.67
8172,40.54
8173,27.63
8174,39.22
8175,25.75
8176,52.37
8177,5.9
8178,11.37
8179,35.18
8180,45.06
8181,43.51
8182,17.99
8183,35.8
8184,9.9
8185,27.0
8186,14.78
8187,37.39
8188,44.27
8189,56.82
8190,13.15
8191,47.0
8192,28.12
8193,32.64
8194,43.87
8195,26.2
8196,14.87
8197,52.17
8198,51.49
8199,42.05
8200,17.365
8201,32.83
8202,9.16
8203,37.5
8204,51.25
8205,25.79
8206,38.07
8207,42.17
8208,39.67
8209,43.18
8210,23.65
8211,25.0
8212,50.26
8213,18.13
8214,30.14
8215,34.09
8216,19.42
8217,40.18
8218,51.2
8219,22.42
8220,13.06
8221,13.85
8222,17.38
8223,40.87
8224,37.28
8225,20.66
8226,33.1
8227,32.3
8228,47.84
8229,24.78
8230,35.85
8231,20.94
8232,36.67
8233,14.38
8234,23.92
8235,14.0
8236,22.77
8237,18.64
8238,54.0
8239,39.92
8240,15.66
8241,5.87
8242,16.33
8243,26.43
8244,49.64
8245,32.36
8246,43.23
8247,34.23
8248,45.97
8249,28.25
8250,9.13
8251,45.19
8252,50.55
8253,22.71
8254,22.08
8255,23.17
8256,35.575
8257,26.96
8258,26.76
8259,17.38
8260,57.75
8261,23.49
8262,22.73
8263,35.91
8264,15.22
8265,43.36
8266,52.6
8267,51.14
8268,38.63
8269,40.64
8270,32.4
8271,35.79
8272,35.84
8273,45.53
8274,40.73
8275,26.27
8276,39.88
8277,37.28
8278,24.69
8279,38.42
8280,54.48
8281,12.07
8282,59.38
8283,40.8
8284,17.45
8285,17.06
8286,20.52
8287,12.5
8288,14.49
8289,21.54
8290,36.27
8291,39.63
8292,10.39
8293,5.72
8294,45.82
8295,41.87
8296,19.07
8297,25.53
8298,24.23
8299,13.88
8300,12.27
8301,53.58
8302,46.75
8303,9.87
8304,18.74
8305,31.03
8306,10.92
8307,49.95
8308,34.29
8309,42.81
8310,55.44
8311,14.52
8312,30.12
8313,29.93
8314,39.87
8315,38.24
8316,9.67
8317,60.48
8318,35.25
8319,51.27
8320,41.33
8321,19.56
8322,18.12
8323,41.61
8324,38.968
8325,19.15
8326,21.35
8327,17.51
8328,33.92
8329,13.86
8330,18.6
8331,39.71
8332,36.86
8333,25.84
8334,43.21
8335,38.32
8336,18.93
8337,39.49166666666667
8338,32.11
8339,51.53
8340,25.86
8341,16.32
8342,24.33
8343,46.22
8344,25.45
8345,49.59
8346,32.64
8347,16.21
8348,24.9
8349,10.86
8350,34.16
8351,39.51
8352,51.32
8353,14.32
8354,44.48
8355,5.7
8356,31.72
8357,18.42
8358,38.62
8359,8.39
8360,29.8
8361,18.34
8362,50.6
8363,23.99
8364,23.22
8365,33.5
8366,32.605
8367,25.48
8368,41.94
8369,12.94
8370,34.99
8371,20.81
8372,30.91
8373,28.13
8374,29.2
8375,14.13
8376,43.27
8377,32.7
8378,27.02
8379,39.45
8380,13.99
8381,21.83
8382,34.68
8383,35.0
8384,26.42
8385,31.36
8386,32.74
8387,44.99
8388,33.9
8389,50.87
8390,48.46
8391,47.53
8392,54.16
8393,50.57
8394,33.48
8395,38.42
8396,56.92
8397,36.17
8398,34.81
8399,18.63
8400,48.12
8401,12.5
8402,12.73
8403,29.51
8404,18.91
8405,48.73
8406,55.84
8407,21.11
8408,50.67
8409,31.0
8410,35.23
8411,19.76
8412,15.71
8413,18.43
8414,21.96
8415,49.88
8416,48.52
8417,49.42
8418,21.3
8419,38.55
8420,10.45
8421,41.72
8422,14.42
8423,13.33
8424,40.25
8425,27.92
8426,20.95
8427,20.87
8428,19.93
8429,9.77
8430,30.44
8431,16.13
8432,56.74
8433,21.31
8434,21.1
8435,15.22
8436,18.86
8437,38.4
8438,7.65
8439,16.74
8440,16.47
8441,16.75
8442,16.09
8443,6.48
8444,11.08
8445,26.68
8446,27.17
8447,29.81
8448,12.8
8449,23.8
8450,15.84
8451,22.51
8452,37.59
8453,9.84
8454,24.32
8455,10.27
8456,17.66
8457,55.05
8458,22.09
8459,34.98
8460,37.23
8461,28.19
8462,40.42
8463,51.11
8464,28.89
8465,14.36
8466,43.19
8467,36.01
8468,4.91
8469,34.31
8470,16.51
8471,33.2
8472,45.42
8473,12.36
8474,55.73
8475,17.42
8476,34.96
8477,21.89
8478,53.55
8479,32.28
8480,18.79
8481,46.08
8482,31.76
8483,46.56
8484,26.74
8485,32.9
8486,26.11
8487,48.28
8488,26.64
8489,42.54
8490,14.64
8491,20.39
8492,8.76
8493,30.21
8494,44.34
8495,56.09
8496,30.1
8497,44.25
8498,41.91
8499,18.37
8500,47.46
8501,36.28
8502,21.35
8503,33.6
8504,56.04
8505,23.63
8506,12.35
8507,24.75
8508,33.93
8509,47.12
8510,31.39
8511,43.25
8512,24.94
8513,45.03
8514,15.61
8515,49.09
8516,15.44
8517,46.43
8518,9.28
8519,15.33
8520,23.34
8521,56.74
8522,18.43
8523,22.56
8524,24.01
8525,36.24
8526,22.31
8527,12.43
8528,48.75
8529,20.9
8530,50.56
8531,8.92
8532,39.26
8533,9.11
8534,29.36
8535,45.43
8536,51.19
8537,40.8
8538,33.23
8539,40.55
8540,25.16
8541,41.4
8542,26.54
8543,37.47
8544,18.37
8545,34.5
8546,28.5
8547,44.39
8548,56.44
8549,31.05
8550,20.43
8551,33.82
8552,29.98
8553,42.79
8554,42.51
8555,53.31
8556,51.33
8557,14.56
8558,37.49
8559,35.77
8560,26.69
8561,12.44
8562,43.82
8563,42.66
8564,39.59
8565,29.32
8566,41.37
8567,36.49666666666667
8568,27.98
8569,13.88
8570,37.76583333333333
8571,48.91
8572,41.61
8573,33.57
8574,56.26
8575,31.54
8576,10.34
8577,16.38
8578,18.9
8579,41.79
8580,28.42
8581,11.62
8582,36.188809523809525
8583,45.12
8584,28.92
8585,33.85
8586,29.22
8587,20.63
8588,15.09
8589,23.06
8590,50.495
8591,16.72
8592,38.053000000000004
8593,32.98
8594,50.45
8595,56.58
8596,26.29
8597,33.48
8598,44.79
8599,27.05
8600,9.86
8601,46.43
8602,45.41
8603,39.33
8604,47.15
8605,21.98
8606,10.17
8607,24.47
8608,25.22
8609,58.28
8610,20.44
8611,43.56
8612,47.16
8613,42.12
8614,51.61
8615,10.81
8616,34.69
8617,28.17
8618,41.55
8619,28.52
8620,35.54
8621,40.18
8622,56.8
8623,7.84
8624,42.1
8625,54.1
8626,24.15
8627,21.8
8628,12.79
8629,29.35
8630,22.0
8631,11.52
8632,37.38
8633,14.7
8634,36.4
8635,19.65
8636,47.13
8637,34.37
8638,11.09
8639,50.75
8640,35.21
8641,31.79
8642,22.38
8643,16.74
8644,11.33
8645,11.83
8646,19.25
8647,25.39
8648,52.74
8649,13.59
8650,21.27
8651,16.21
8652,21.88
8653,8.95
8654,43.88
8655,41.81
8656,13.13
8657,34.3
8658,31.29
8659,12.41
8660,44.93
8661,57.75
8662,26.88
8663,45.48
8664,51.59
8665,54.53
8666,32.9
8667,21.82
8668,34.78
8669,51.7
8670,32.36
8671,37.32
8672,38.52
8673,32.2
8674,15.97
8675,26.85
8676,34.66
8677,38.27
8678,26.12
8679,22.78
8680,36.51
8681,9.14
8682,21.16
8683,8.37
8684,26.84
8685,38.69
8686,34.35
8687,49.7725
8688,8.77
8689,22.81
8690,38.48
8691,40.13
8692,32.59
8693,32.76
8694,34.63
8695,26.4
8696,47.51
8697,44.26
8698,31.86
8699,14.48
8700,42.58
8701,15.58
8702,12.51
8703,40.32
8704,41.4
8705,14.22
8706,37.91
8707,10.04
8708,18.65
8709,16.02
8710,52.33
8711,12.03
8712,45.45
8713,10.03
8714,50.28
8715,27.13
8716,41.52
8717,14.8
8718,47.62
8719,10.9
8720,53.09
8721,21.34
8722,34.75
8723,22.38
8724,53.07
8725,40.68
8726,40.44
8727,56.19
8728,7.57
8729,31.93
8730,13.86
8731,37.62
8732,17.68
8733,10.47
8734,39.30333333333333
8735,26.89
8736,27.5
8737,15.18
8738,32.9
8739,20.62
8740,42.18
8741,39.35
8742,46.13
8743,27.42
8744,29.88
8745,45.29
8746,19.3
8747,13.28
8748,20.36
8749,24.26
8750,52.12
8751,49.33
8752,47.79
8753,39.1
8754,46.58
8755,53.78
8756,41.67
8757,14.68
8758,11.81
8759,28.39
8760,21.71
8761,43.09
8762,17.38
8763,39.53
8764,29.92
8765,15.47
8766,39.06
8767,49.03
8768,14.58
8769,25.2
8770,39.92
8771,29.95
8772,37.04
8773,33.32
8774,43.48
8775,31.98
8776,42.15
8777,46.35
8778,18.52
8779,29.89
8780,30.97
8781,18.56
8782,7.17
8783,52.02
8784,14.54
8785,27.07
8786,12.74
8787,43.48
8788,6.76
8789,13.66
8790,28.95
8791,15.91
8792,22.94
8793,20.93
8794,28.79
8795,43.89
8796,60.87
8797,43.61
8798,53.98
8799,21.26
8800,46.73
8801,36.69
8802,38.265
8803,23.07
8804,41.57
8805,44.3
8806,14.57
8807,17.95
8808,31.87
8809,28.79
8810,22.43
8811,14.74
8812,15.51
8813,51.18
8814,30.48
8815,19.45
8816,8.65
8817,11.87
8818,17.51
8819,22.58
8820,12.56
8821,40.52
8822,16.03
8823,20.88
8824,32.27
8825,46.63
8826,45.22
8827,33.06
8828,34.65
8829,22.87
8830,50.47
8831,16.73
8832,41.85
8833,34.92
8834,18.12
8835,54.33
8836,24.02
8837,42.02
8838,11.04
8839,44.22
8840,14.81
8841,33.12
8842,23.08
8843,23.22
8844,32.02
8845,46.8
8846,26.62
8847,6.12
8848,35.83
8849,26.69
8850,15.01
8851,50.01
8852,11.47
8853,38.0
8854,10.62
8855,38.66833333333333
8856,57.36
8857,36.32
8858,34.91
8859,22.83
8860,12.59
8861,10.39
8862,34.61
8863,24.11
8864,34.34
8865,57.38
8866,6.46
8867,60.38
8868,46.51
8869,12.75
8870,30.69
8871,9.88
8872,21.3
8873,48.39
8874,45.87
8875,34.9
8876,36.13
8877,18.91
8878,22.8
8879,37.62
8880,16.35
8881,21.45
8882,58.39
8883,30.5
8884,43.23
8885,10.22
8886,8.26
8887,20.02
8888,34.83
8889,15.98
8890,35.78
8891,13.38
8892,10.9
8893,13.55
8894,33.81
8895,15.77
8896,17.19
8897,13.2
8898,55.38
8899,50.3
8900,61.31
8901,30.4
8902,38.71
8903,38.87
8904,32.09
8905,25.36
8906,23.93
8907,52.06
8908,12.82
8909,12.0
8910,36.54
8911,25.1
8912,33.78
8913,33.13
8914,17.12
8915,30.21
8916,14.31
8917,34.62
8918,10.25
8919,51.07
8920,14.99
8921,12.99
8922,7.02
8923,26.89
8924,8.56
8925,27.45
8926,30.2
8927,29.32
8928,19.83
8929,15.61
8930,27.87
8931,12.69
8932,36.34
8933,38.95
8934,23.05
8935,24.2
8936,42.42
8937,42.5
8938,35.37
8939,41.7
8940,44.18
8941,50.67
8942,38.23
8943,23.38
8944,10.81
8945,49.72
8946,31.38
8947,15.4
8948,42.03
8949,44.15
8950,40.01
8951,16.73
8952,30.71
8953,45.1
8954,12.91
8955,20.39
8956,29.67
8957,24.8
8958,37.38
8959,38.98
8960,31.06
8961,17.8
8962,35.626666666666665
8963,52.24
8964,18.4
8965,35.03
8966,9.51
8967,28.25
8968,25.84
8969,10.63
8970,14.99
8971,19.58
8972,32.34
8973,44.03
8974,25.95
8975,38.83
8976,21.31
8977,40.07
8978,34.75
8979,41.53
8980,18.89
8981,26.84
8982,15.74
8983,26.03
8984,24.09
8985,10.19
8986,23.03
8987,50.38
8988,43.22
8989,28.55
8990,48.05
8991,31.97
8992,41.64
8993,42.04
8994,21.47
8995,27.0
8996,32.27
8997,34.68
8998,43.42
8999,22.91
9000,22.28
9001,21.18
9002,34.97
9003,13.91
9004,26.69
9005,13.74
9006,20.17
9007,34.77
9008,28.74
9009,19.89
9010,17.86
9011,37.91
9012,17.6
9013,6.32
9014,39.78
9015,34.99
9016,24.29
9017,54.25
9018,12.4
9019,27.96
9020,37.33
9021,37.63
9022,27.73
9023,41.25
9024,22.63
9025,30.9
9026,13.56
9027,41.96
9028,9.34
9029,13.17
9030,39.43
9031,38.88
9032,21.96
9033,54.7
9034,49.28
9035,22.52
9036,28.78
9037,38.04
9038,47.8
9039,39.65
9040,48.69
9041,39.0
9042,43.87
9043,21.48
9044,24.15
9045,35.85
9046,52.03
9047,53.98
9048,5.78
9049,31.65
9050,11.71
9051,22.34
9052,35.42
9053,13.71
9054,52.35
9055,5.0
9056,22.01
9057,13.28
9058,37.46
9059,47.08
9060,33.035
9061,46.56
9062,39.63
9063,24.84
9064,16.33
9065,19.99
9066,46.7
9067,44.16
9068,31.02
9069,21.69
9070,5.92
9071,12.99
9072,29.44
9073,12.95
9074,15.53
9075,13.74
9076,36.38
9077,34.26
9078,26.41
9079,21.97
9080,45.36
9081,6.8
9082,29.55
9083,20.02
9084,55.25
9085,49.87
9086,18.24
9087,29.61
9088,20.81
9089,56.85
9090,28.33
9091,30.49
9092,27.18
9093,41.29
9094,40.53
9095,12.34
9096,39.59
9097,26.78
9098,22.62
9099,49.3
9100,39.97
9101,15.88
9102,12.4
9103,12.68
9104,13.0
9105,29.66
9106,53.57
9107,25.87
9108,33.75
9109,26.7
9110,43.92
9111,35.45
9112,18.04
9113,55.86
9114,48.7
9115,34.53
9116,46.82
9117,37.45
9118,26.32
9119,18.53
9120,29.09
9121,46.16
9122,25.74
9123,39.22
9124,24.57
9125,27.47416666666667
9126,11.37
9127,45.5
9128,52.97
9129,53.46
9130,26.41
9131,8.82
9132,24.17
9133,11.14
9134,30.53
9135,47.44
9136,26.49
9137,48.14
9138,29.87
9139,20.52
9140,32.72
9141,32.4
9142,36.67
9143,43.88
9144,18.98
9145,43.45
9146,33.28
9147,20.17
9148,22.86
9149,35.22
9150,14.46
9151,35.8
9152,24.65
9153,45.49
9154,9.07
9155,43.1
9156,50.67
9157,37.0
9158,5.16
9159,17.15
9160,11.15
9161,24.81
9162,19.42
9163,22.39
9164,26.2
9165,48.55
9166,32.45
9167,36.25
9168,52.72
9169,14.8
9170,11.02
9171,20.62
9172,19.36
9173,31.91
9174,46.07
9175,48.41
9176,21.47
9177,21.65
9178,21.76
9179,21.88
9180,23.01
9181,25.99
9182,38.34
9183,56.81
9184,42.54
9185,47.86
9186,40.72
9187,31.03
9188,35.26
9189,37.56
9190,22.96
9191,32.38
9192,19.73
9193,20.3
9194,22.86
9195,47.94
9196,10.49
9197,40.53
9198,18.54
9199,17.39
9200,24.65
9201,21.24
9202,35.68
9203,33.52
9204,54.5
9205,19.23
9206,12.16
9207,51.27
9208,32.84
9209,9.69
9210,50.33
9211,16.35
9212,43.46
9213,24.52
9214,38.79
9215,22.6
9216,47.14
9217,50.37
9218,15.69
9219,49.68
9220,31.51
9221,42.34
9222,21.53
9223,30.39
9224,13.83
9225,25.72
9226,12.3
9227,12.03
9228,54.68
9229,25.38
9230,11.64
9231,34.87
9232,25.56
9233,12.65
9234,18.13
9235,43.5
9236,38.62
9237,45.88
9238,16.91
9239,20.24
9240,22.63
9241,26.96
9242,16.75
9243,33.25
9244,46.86
9245,12.93
9246,22.75
9247,33.35
9248,9.61
9249,11.28
9250,33.71
9251,47.39
9252,48.18
9253,39.37
9254,36.62
9255,32.26
9256,31.0
9257,23.9
9258,18.74
9259,41.91
9260,31.98
9261,33.63
9262,26.95
9263,17.07
9264,27.52
9265,20.0
9266,22.43
9267,48.11
9268,39.76
9269,41.31
9270,17.04
9271,23.11
9272,20.83
9273,48.95
9274,10.64
9275,21.39
9276,35.94
9277,33.67
9278,44.9
9279,34.68
9280,55.12
9281,23.34
9282,42.84
9283,46.37
9284,51.65
9285,18.01
9286,45.63
9287,51.58
9288,14.77
9289,45.06
9290,44.54
9291,45.26
9292,35.2
9293,35.48
9294,7.57
9295,38.56
9296,33.76
9297,40.06
9298,33.01
9299,21.97
9300,53.5
9301,21.0
9302,33.87
9303,21.76
9304,28.05
9305,14.84
9306,19.28
9307,36.16
9308,56.84
9309,61.45
9310,28.16
9311,50.96
9312,24.33
9313,18.865
9314,32.97
9315,12.99
9316,41.85
9317,36.53
9318,38.03
9319,23.7
9320,40.04
9321,38.95
9322,21.7
9323,22.71
9324,48.62
9325,43.78
9326,61.93
9327,20.7
9328,48.01
9329,39.57
9330,39.55
9331,54.22
9332,17.58
9333,32.24
9334,54.55
9335,23.02
9336,22.95
9337,22.76
9338,13.88
9339,31.84
9340,53.72
9341,58.18
9342,30.865
9343,48.05
9344,35.383809523809525
9345,28.73
9346,43.27
9347,35.59
9348,9.35
9349,46.26
9350,20.38
9351,29.84
9352,23.0
9353,54.81
9354,10.63
9355,54.89
9356,31.58
9357,15.38
9358,55.45
9359,22.58
9360,22.26
9361,23.91
9362,50.5
9363,35.45
9364,22.77
9365,36.89
9366,52.86
9367,26.09
9368,42.88
9369,39.6
9370,50.65
9371,20.12
9372,50.9425
9373,33.08
9374,9.27
9375,48.57
9376,13.32
9377,40.45
9378,46.81
9379,40.77
9380,25.41
9381,42.58
9382,22.8
9383,21.57
9384,28.88
9385,55.06
9386,56.45
9387,22.96
9388,58.12
9389,44.65
9390,53.7
9391,59.99
9392,41.79
9393,30.15
9394,16.3
9395,40.53
9396,32.81
9397,35.81
9398,23.72
9399,47.98
9400,35.58
9401,29.86
9402,49.43
9403,49.61
9404,56.59
9405,33.31
9406,17.91
9407,12.09
9408,6.97
9409,19.23
9410,11.56
9411,52.58
9412,28.44
9413,39.83
9414,55.61
9415,30.68
9416,32.26
9417,42.83
9418,31.78
9419,31.07
9420,29.98
9421,22.81
9422,62.23
9423,25.49
9424,22.09
9425,23.51
9426,24.97
9427,36.8
9428,25.58
9429,7.31
9430,35.46
9431,14.59
9432,36.3225
9433,55.09
9434,53.75
9435,40.6
9436,17.56
9437,35.79
9438,16.53
9439,40.13
9440,22.41
9441,15.29
9442,13.45
9443,18.36
9444,34.76
9445,52.72
9446,19.49
9447,47.71
9448,11.94
9449,35.78
9450,55.66
9451,20.53
9452,22.53
9453,11.19
9454,11.35
9455,12.27
9456,25.38
9457,42.41
9458,45.23
9459,32.86
9460,47.91
9461,27.19
9462,41.29
9463,38.245
9464,22.2
9465,11.13
9466,33.71
9467,49.28
9468,18.86
9469,34.43
9470,41.14
9471,12.85
9472,18.64
9473,26.92
9474,38.18
9475,36.18
9476,6.72
9477,26.71
9478,31.74
9479,34.78
9480,41.82
9481,10.96
9482,26.27
9483,34.28
9484,52.46
9485,23.13
9486,26.22
9487,51.92
9488,33.56
9489,38.99
9490,30.99
9491,34.49
9492,46.45
9493,45.24
9494,25.29
9495,35.0
9496,49.01
9497,34.86
9498,49.72
9499,30.33
9500,51.97
9501,47.3
9502,50.19
9503,10.65
9504,56.08
9505,39.78
9506,22.81
9507,34.24
9508,55.74
9509,27.52
9510,15.22
9511,13.17
9512,39.32
9513,16.92
9514,19.52
9515,11.83
9516,8.67
9517,37.53
9518,44.34
9519,34.25
9520,18.54
9521,27.48
9522,17.83
9523,57.79
9524,43.89
9525,15.04
9526,41.04
9527,30.86
9528,36.7
9529,12.42
9530,48.58
9531,19.24
9532,28.83
9533,11.34
9534,52.79
9535,18.0
9536,53.35
9537,20.54
9538,29.76
9539,49.44
9540,33.0
9541,16.5
9542,50.29
9543,50.73
9544,50.11
9545,21.32
9546,36.59
9547,41.17
9548,54.58
9549,31.56
9550,14.36
9551,46.43
9552,55.04
9553,34.51
9554,49.12
9555,23.07
9556,38.29
9557,41.32
9558,35.92
9559,13.47
9560,35.37
9561,16.14
9562,37.53
9563,35.1
9564,14.53
9565,45.83
9566,11.31
9567,43.55
9568,44.61
9569,54.65
9570,45.82
9571,41.44
9572,55.91
9573,17.04
9574,38.31
9575,46.7
9576,49.37
9577,41.94
9578,32.4
9579,28.94
9580,17.14
9581,40.14
9582,34.86
9583,37.22
9584,45.51
9585,8.19
9586,35.09
9587,36.82
9588,45.16
9589,11.25
9590,44.42
9591,36.22
9592,44.78
9593,10.6
9594,45.7
9595,23.02
9596,9.05
9597,30.05
9598,34.82
9599,19.39
9600,39.17
9601,44.27
9602,28.0875
9603,21.6
9604,47.28
9605,7.67
9606,22.12
9607,37.44
9608,9.1
9609,20.8
9610,23.79
9611,43.49
9612,50.13
9613,50.91
9614,44.84
9615,18.85
9616,59.24
9617,18.74
9618,31.53
9619,19.86
9620,11.45
9621,14.88
9622,19.95
9623,30.53
9624,11.96
9625,48.89
9626,34.96
9627,46.91
9628,36.70666666666666
9629,28.27
9630,43.3
9631,26.73
9632,20.52
9633,47.15
9634,41.14
9635,35.55
9636,28.83
9637,46.04
9638,47.91
9639,14.62
9640,34.73
9641,22.26
9642,22.1
9643,25.29
9644,37.18
9645,14.01
9646,28.74
9647,55.08
9648,43.92
9649,9.58
9650,12.79
9651,27.42
9652,24.18
9653,23.99
9654,27.99
9655,34.81
9656,12.76
9657,21.04
9658,35.36
9659,26.41
9660,29.7
9661,54.36
9662,16.09
9663,41.82
9664,20.57
9665,54.38
9666,45.75
9667,42.01
9668,35.94
9669,49.23
9670,24.86
9671,15.99
9672,33.27
9673,21.77
9674,5.55
9675,46.34
9676,44.6
9677,47.0
9678,26.67
9679,54.37
9680,15.42
9681,16.15
9682,39.34
9683,21.49
9684,48.12
9685,33.66
9686,19.3
9687,15.21
9688,14.47
9689,12.93
9690,30.87
9691,50.45
9692,12.77
9693,34.09
9694,8.95
9695,30.62
9696,18.79
9697,29.75
9698,47.6
9699,57.46
9700,19.89
9701,47.96
9702,34.76
9703,49.74
9704,16.12
9705,18.49
9706,32.4
9707,54.36
9708,9.97
9709,47.65
9710,26.67
9711,35.84
9712,17.53
9713,49.39
9714,29.76
9715,39.52
9716,13.03
9717,51.99
9718,13.55
9719,48.65
9720,13.47
9721,31.39
9722,20.2
9723,18.65
9724,26.69
9725,54.44
9726,12.98
9727,31.33
9728,27.26
9729,29.03
9730,36.855
9731,7.06
9732,23.9
9733,25.5
9734,13.17
9735,38.26
9736,21.21
9737,34.15
9738,36.23
9739,6.54
9740,29.09
9741,49.05
9742,36.94
9743,35.44
9744,12.35
9745,8.64
9746,52.85
9747,20.94
9748,41.2
9749,8.43
9750,21.72
9751,40.98
9752,53.67
9753,14.91
9754,35.15
9755,37.35
9756,33.87
9757,44.5
9758,22.01
9759,35.0
9760,29.91
9761,31.32
9762,13.88
9763,17.35
9764,35.56
9765,13.72
9766,9.75
9767,26.13
9768,36.51
9769,10.85
9770,53.21
9771,45.65
9772,40.36
9773,25.21
9774,42.2
9775,34.96
9776,40.67
9777,16.75
9778,49.71
9779,49.27
9780,31.82
9781,28.73
9782,33.22
9783,54.53
9784,16.46
9785,25.5
9786,18.5
9787,17.71
9788,35.93
9789,20.97
9790,47.05
9791,23.17
9792,28.64
9793,42.22
9794,10.63
9795,25.64
9796,14.4
9797,12.06
9798,10.54
9799,10.28
9800,29.33
9801,19.39
9802,41.59
9803,12.29
9804,46.01
9805,52.8
9806,41.79
9807,28.19
9808,35.28
9809,13.28
9810,29.3
9811,14.01
9812,9.56
9813,31.68
9814,47.63
9815,16.64
9816,37.28
9817,13.56
9818,39.14
9819,47.83
9820,10.45
9821,51.23
9822,54.08
9823,23.43
9824,44.58
9825,21.16
9826,27.75
9827,15.08
9828,11.68
9829,24.51
9830,10.27
9831,60.39
9832,10.86
9833,23.75
9834,12.85
9835,39.48
9836,50.01
9837,49.77
9838,14.15
9839,29.99
9840,52.86
9841,23.59
9842,9.78
9843,36.76
9844,42.06
9845,27.36
9846,48.95
9847,45.24
9848,28.01
9849,11.3
9850,37.48
9851,50.52
9852,56.32
9853,5.84
9854,12.55
9855,21.68
9856,42.54
9857,41.41
9858,37.6
9859,14.57
9860,39.15
9861,9.47
9862,31.42
9863,33.61
9864,20.18
9865,32.65
9866,25.79
9867,49.33
9868,46.46
9869,15.0
9870,40.32
9871,43.3
9872,36.57
9873,37.35
9874,22.36
9875,33.21
9876,31.9
9877,53.69
9878,52.74
9879,33.59
9880,20.91
9881,22.61
9882,26.61
9883,28.88
9884,53.69
9885,20.3
9886,21.4
9887,17.24
9888,19.63
9889,36.92
9890,35.41547619047619
9891,30.5
9892,17.42
9893,37.59
9894,26.5
9895,49.96
9896,29.84
9897,16.58
9898,32.47
9899,49.33
9900,35.65
9901,26.02
9902,56.81
9903,34.68
9904,34.88
9905,54.55
9906,29.86
9907,19.84
9908,34.74
9909,41.72
9910,39.25
9911,21.43
9912,23.81
9913,8.4
9914,43.38
9915,26.73
9916,34.14
9917,43.39
9918,44.57
9919,13.0
9920,30.0
9921,23.62
9922,9.31
9923,33.71
9924,49.19
9925,50.47
9926,21.61
9927,50.1
9928,20.92
9929,57.0
9930,17.2
9931,48.31
9932,31.79
9933,31.45
9934,22.36
9935,28.27
9936,12.55
9937,34.9
9938,36.48
9939,49.03
9940,39.36
9941,35.79
9942,42.21
9943,13.6
9944,36.09
9945,32.2
9946,13.42
9947,27.52
9948,31.79
9949,38.33
9950,37.81
9951,46.82
9952,44.14
9953,24.79
9954,9.81
9955,35.21
9956,43.45
9957,27.05
9958,24.15
9959,6.09
9960,12.26
9961,12.5
9962,17.56
9963,42.58
9964,54.42
9965,31.23
9966,21.35
9967,44.03
9968,21.11
9969,32.91
9970,13.18
9971,13.91
9972,25.45
9973,49.43
9974,25.09
9975,23.97
9976,47.94
9977,36.43
9978,40.69
9979,14.31
9980,40.79
9981,34.41
9982,19.44
9983,48.25
9984,33.21
9985,36.42
9986,12.65
9987,32.5
9988,45.16
9989,34.94
9990,19.99
9991,9.6
9992,43.64
9993,35.98
9994,12.2
9995,7.04
9996,57.12
9997,31.8075
9998,31.92
9999,35.13
10000,12.8
10001,41.69
10002,46.45
10003,11.68
10004,32.02
10005,50.24
10006,11.99
10007,35.22
10008,25.53
10009,48.73
10010,49.77
10011,20.71
10012,33.88
10013,34.51
10014,54.91
10015,17.65
10016,33.73
10017,57.36
10018,39.57
10019,28.27
10020,42.58
10021,28.26
10022,20.35
10023,40.91
10024,32.18
10025,23.51
10026,16.29
10027,29.71
10028,39.04
10029,45.21
10030,34.67
10031,37.11
10032,37.41
10033,31.76
10034,47.96
10035,41.54
10036,53.4
10037,36.94
10038,56.68
10039,47.91
10040,10.79
10041,17.07
10042,32.07
10043,35.885
10044,35.92
10045,28.4
10046,18.89
10047,6.37
10048,52.05
10049,28.2
10050,20.22
10051,33.71
10052,32.29
10053,42.88
10054,46.04
10055,39.11
10056,41.15
10057,43.24
10058,34.2
10059,20.9
10060,42.31
10061,18.85
10062,30.23
10063,21.02
10064,33.35
10065,16.51
10066,16.4
10067,14.77
10068,22.06
10069,42.11
10070,51.62
10071,47.64
10072,34.97
10073,20.9
10074,55.13
10075,19.59
10076,37.39
10077,27.99
10078,15.02
10079,11.18
10080,30.28
10081,23.47
10082,23.68
10083,12.7
10084,27.22
10085,38.05
10086,33.97
10087,20.66
10088,35.66
10089,5.48
10090,21.48
10091,39.12
10092,35.83
10093,38.68
